"UF";"COD_MUN";"NOME_MUN";"RES_2024";"NUM_2025";"DEN_2025";"RES_2025";"ALCANCOU A META?";"RES";"METAS"
"ES";320150;"Colatina";25;11;37;29,7297297297297;"Não";4,7;"NÃO ALCANÇOU"
"ES";320160;"Conceição da Barra";100;2;6;33,3333333333333;"Sim";-66,7;"ALCANÇOU"
"ES";320170;"Conceição do Castelo";0;0;0;0;"Sim";0;"ALCANÇOU"
"ES";320180;"Divino de São Lourenço";0;0;2;0;"Sim";0;"ALCANÇOU"
"ES";320190;"Domingos Martins";0;1;5;20;"Não";20;"NÃO ALCANÇOU"
"ES";320200;"Dores do Rio Preto";0;0;0;0;"Sim";0;"ALCANÇOU"
"ES";320210;"Ecoporanga";0;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"ES";320220;"Fundão";50;0;4;0;"Sim";-50;"ALCANÇOU"
"ES";320225;"Governador Lindenberg";33,3333333333333;0;0;0;"Sim";-33,3;"ALCANÇOU"
"ES";320230;"Guaçuí";100;1;6;16,6666666666667;"Sim";-83,3;"ALCANÇOU"
"ES";320240;"Guarapari";22,5;12;42;28,5714285714286;"Não";6,1;"NÃO ALCANÇOU"
"ES";320245;"Ibatiba";66,6666666666667;0;4;0;"Sim";-66,7;"ALCANÇOU"
"ES";320250;"Ibiraçu";100;1;3;33,3333333333333;"Sim";-66,7;"ALCANÇOU"
"ES";320255;"Ibitirama";0;0;0;0;"Sim";0;"ALCANÇOU"
"ES";320260;"Iconha";0;0;1;0;"Sim";0;"ALCANÇOU"
"ES";320265;"Irupi";0;0;0;0;"Sim";0;"ALCANÇOU"
"ES";320270;"Itaguaçu";0;0;1;0;"Sim";0;"ALCANÇOU"
"ES";320280;"Itapemirim";25;2;3;66,6666666666667;"Não";41,7;"NÃO ALCANÇOU"
"ES";320290;"Itarana";0;0;1;0;"Sim";0;"ALCANÇOU"
"ES";320300;"Iúna";0;1;7;14,2857142857143;"Não";14,3;"NÃO ALCANÇOU"
"ES";320305;"Jaguaré";20;0;7;0;"Sim";-20;"ALCANÇOU"
"ES";320310;"Jerônimo Monteiro";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"ES";320313;"João Neiva";100;1;3;33,3333333333333;"Sim";-66,7;"ALCANÇOU"
"ES";320316;"Laranja da Terra";0;0;1;0;"Sim";0;"ALCANÇOU"
"ES";320320;"Linhares";25,8620689655172;15;62;24,1935483870968;"Sim";-1,7;"ALCANÇOU"
"ES";320330;"Mantenópolis";16,6666666666667;1;3;33,3333333333333;"Não";16,7;"NÃO ALCANÇOU"
"ES";320332;"Marataízes";50;3;9;33,3333333333333;"Sim";-16,7;"ALCANÇOU"
"ES";320334;"Marechal Floriano";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"ES";320335;"Marilândia";100;0;2;0;"Sim";-100;"ALCANÇOU"
"ES";320340;"Mimoso do Sul";0;0;1;0;"Sim";0;"ALCANÇOU"
"ES";320350;"Montanha";50;2;2;100;"Não";50;"NÃO ALCANÇOU"
"ES";320360;"Mucurici";0;0;0;0;"Sim";0;"ALCANÇOU"
"ES";320370;"Muniz Freire";75;0;2;0;"Sim";-75;"ALCANÇOU"
"ES";320380;"Muqui";25;0;0;0;"Sim";-25;"ALCANÇOU"
"ES";320390;"Nova Venécia";25;2;11;18,1818181818182;"Sim";-6,8;"ALCANÇOU"
"ES";320400;"Pancas";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"ES";320405;"Pedro Canário";37,5;3;6;50;"Não";12,5;"NÃO ALCANÇOU"
"ES";320410;"Pinheiros";75;3;4;75;"Não";0;"NÃO ALCANÇOU"
"ES";320420;"Piúma";0;2;10;20;"Não";20;"NÃO ALCANÇOU"
"ES";320425;"Ponto Belo";0;0;0;0;"Sim";0;"ALCANÇOU"
"ES";320430;"Presidente Kennedy";75;0;3;0;"Sim";-75;"ALCANÇOU"
"ES";320435;"Rio Bananal";0;0;2;0;"Sim";0;"ALCANÇOU"
"ES";320440;"Rio Novo do Sul";0;0;1;0;"Sim";0;"ALCANÇOU"
"ES";320450;"Santa Leopoldina";0;0;0;0;"Sim";0;"ALCANÇOU"
"ES";320455;"Santa Maria de Jetibá";0;1;4;25;"Não";25;"NÃO ALCANÇOU"
"ES";320460;"Santa Teresa";100;0;1;0;"Sim";-100;"ALCANÇOU"
"ES";320465;"São Domingos do Norte";0;0;2;0;"Sim";0;"ALCANÇOU"
"ES";320470;"São Gabriel da Palha";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"ES";320480;"São José do Calçado";0;0;0;0;"Sim";0;"ALCANÇOU"
"ES";320490;"São Mateus";33,3333333333333;19;50;38;"Não";4,7;"NÃO ALCANÇOU"
"ES";320495;"São Roque do Canaã";100;0;0;0;"Sim";-100;"ALCANÇOU"
"ES";320500;"Serra";16,7630057803468;45;189;23,8095238095238;"Não";7;"NÃO ALCANÇOU"
"ES";320501;"Sooretama";50;2;8;25;"Sim";-25;"ALCANÇOU"
"ES";320503;"Vargem Alta";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"ES";320506;"Venda Nova do Imigrante";33,3333333333333;3;7;42,8571428571428;"Não";9,5;"NÃO ALCANÇOU"
"ES";320510;"Viana";18,5185185185185;3;33;9,09090909090909;"Sim";-9,4;"ALCANÇOU"
"ES";320515;"Vila Pavão";0;0;4;0;"Sim";0;"ALCANÇOU"
"ES";320517;"Vila Valério";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"ES";320520;"Vila Velha";20,1970443349754;51;212;24,0566037735849;"Não";3,9;"NÃO ALCANÇOU"
"ES";320530;"Vitória";14,7435897435897;26;143;18,1818181818182;"Não";3,4;"NÃO ALCANÇOU"
"RJ";330010;"Angra dos Reis";21,2121212121212;13;44;29,5454545454546;"Não";8,3;"NÃO ALCANÇOU"
"RJ";330015;"Aperibé";0;0;1;0;"Sim";0;"ALCANÇOU"
"RJ";330020;"Araruama";14,2857142857143;5;33;15,1515151515151;"Não";0,9;"NÃO ALCANÇOU"
"RJ";330022;"Areal";50;0;1;0;"Sim";-50;"ALCANÇOU"
"RJ";330023;"Armação dos Búzios";25;4;19;21,0526315789474;"Sim";-3,9;"ALCANÇOU"
"RJ";330025;"Arraial do Cabo";36,3636363636364;7;16;43,75;"Não";7,4;"NÃO ALCANÇOU"
"RJ";330030;"Barra do Piraí";33,3333333333333;5;29;17,2413793103448;"Sim";-16,1;"ALCANÇOU"
"RJ";330040;"Barra Mansa";17,9487179487179;14;56;25;"Não";7,1;"NÃO ALCANÇOU"
"RJ";330045;"Belford Roxo";29,9212598425197;60;167;35,9281437125749;"Não";6;"NÃO ALCANÇOU"
"RJ";330050;"Bom Jardim";0;0;1;0;"Sim";0;"ALCANÇOU"
"RJ";330060;"Bom Jesus do Itabapoana";22,2222222222222;3;11;27,2727272727273;"Não";5,1;"NÃO ALCANÇOU"
"RJ";330070;"Cabo Frio";22,1052631578947;24;105;22,8571428571429;"Não";0,8;"NÃO ALCANÇOU"
"RJ";330080;"Cachoeiras de Macacu";31,8181818181818;4;10;40;"Não";8,2;"NÃO ALCANÇOU"
"RJ";330090;"Cambuci";50;1;1;100;"Não";50;"NÃO ALCANÇOU"
"RJ";330093;"Carapebus";40;2;3;66,6666666666667;"Não";26,7;"NÃO ALCANÇOU"
"RJ";330095;"Comendador Levy Gasparian";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"RJ";330100;"Campos dos Goytacazes";36,283185840708;32;107;29,9065420560748;"Sim";-6,4;"ALCANÇOU"
"RJ";330110;"Cantagalo";0;1;5;20;"Não";20;"NÃO ALCANÇOU"
"RJ";330115;"Cardoso Moreira";0;0;0;0;"Sim";0;"ALCANÇOU"
"RJ";330120;"Carmo";0;0;0;0;"Sim";0;"ALCANÇOU"
"RJ";330130;"Casimiro de Abreu";40;1;8;12,5;"Sim";-27,5;"ALCANÇOU"
"RJ";330140;"Conceição de Macabu";0;2;2;100;"Não";100;"NÃO ALCANÇOU"
"RJ";330150;"Cordeiro";20;1;5;20;"Não";0;"NÃO ALCANÇOU"
"RJ";330160;"Duas Barras";0;0;4;0;"Sim";0;"ALCANÇOU"
"RJ";330170;"Duque de Caxias";27,6752767527675;69;220;31,3636363636364;"Não";3,7;"NÃO ALCANÇOU"
"RJ";330180;"Engenheiro Paulo de Frontin";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"RJ";330185;"Guapimirim";29,4117647058823;3;11;27,2727272727273;"Sim";-2,1;"ALCANÇOU"
"RJ";330187;"Iguaba Grande";22,2222222222222;2;13;15,3846153846154;"Sim";-6,8;"ALCANÇOU"
"RJ";330190;"Itaboraí";18,4615384615385;18;63;28,5714285714286;"Não";10,1;"NÃO ALCANÇOU"
"RJ";330200;"Itaguaí";16,2162162162162;11;48;22,9166666666667;"Não";6,7;"NÃO ALCANÇOU"
"RJ";330205;"Italva";0;0;0;0;"Sim";0;"ALCANÇOU"
"RJ";330210;"Itaocara";33,3333333333333;0;1;0;"Sim";-33,3;"ALCANÇOU"
"RJ";330220;"Itaperuna";33,3333333333333;2;17;11,7647058823529;"Sim";-21,6;"ALCANÇOU"
"RJ";330225;"Itatiaia";0;0;1;0;"Sim";0;"ALCANÇOU"
"RJ";330227;"Japeri";23,2142857142857;8;53;15,0943396226415;"Sim";-8,1;"ALCANÇOU"
"RJ";330230;"Laje do Muriaé";0;0;0;0;"Sim";0;"ALCANÇOU"
"RJ";330240;"Macaé";27,8481012658228;26;95;27,3684210526316;"Não";-0,48;"NÃO ALCANÇOU"
"RJ";330245;"Macuco";0;0;3;0;"Sim";0;"ALCANÇOU"
"RJ";330250;"Magé";36,283185840708;30;91;32,967032967033;"Sim";-3,3;"ALCANÇOU"
"RJ";330260;"Mangaratiba";23,5294117647059;3;10;30;"Não";6,5;"NÃO ALCANÇOU"
"RJ";330270;"Maricá";16,1290322580645;13;63;20,6349206349206;"Não";4,5;"NÃO ALCANÇOU"
"RJ";330280;"Mendes";100;3;4;75;"Sim";-25;"ALCANÇOU"
"RJ";330285;"Mesquita";26,9230769230769;18;58;31,0344827586207;"Não";4,1;"NÃO ALCANÇOU"
"RJ";330290;"Miguel Pereira";100;0;2;0;"Sim";-100;"ALCANÇOU"
"RJ";330300;"Miracema";33,3333333333333;0;3;0;"Sim";-33,3;"ALCANÇOU"
"RJ";330310;"Natividade";100;1;4;25;"Sim";-75;"ALCANÇOU"
"RJ";330320;"Nilópolis";43,3333333333333;15;37;40,5405405405405;"Sim";-2,8;"ALCANÇOU"
"RJ";330330;"Niterói";20,3389830508475;35;150;23,3333333333333;"Não";3;"NÃO ALCANÇOU"
"RJ";330340;"Nova Friburgo";34,4827586206897;16;35;45,7142857142857;"Não";11,2;"NÃO ALCANÇOU"
"RJ";330350;"Nova Iguaçu";31,0679611650485;103;357;28,8515406162465;"Sim";-2,2;"ALCANÇOU"
"RJ";330360;"Paracambi";20;3;8;37,5;"Não";17,5;"NÃO ALCANÇOU"
"RJ";330370;"Paraíba do Sul";42,1052631578947;4;13;30,7692307692308;"Sim";-11,3;"ALCANÇOU"
"RJ";330380;"Paraty";14,2857142857143;1;8;12,5;"Sim";-1,8;"ALCANÇOU"
"RJ";330385;"Paty do Alferes";40;1;3;33,3333333333333;"Sim";-6,7;"ALCANÇOU"
"RJ";330390;"Petrópolis";22,3684210526316;17;68;25;"Não";2,6;"NÃO ALCANÇOU"
"RJ";330395;"Pinheiral";25;4;11;36,3636363636364;"Não";11,4;"NÃO ALCANÇOU"
"RJ";330400;"Piraí";54,5454545454545;7;11;63,6363636363636;"Não";9,1;"NÃO ALCANÇOU"
"RJ";330410;"Porciúncula";0;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"RJ";330411;"Porto Real";28,5714285714286;0;7;0;"Sim";-28,6;"ALCANÇOU"
"RJ";330412;"Quatis";25;1;4;25;"Não";0;"NÃO ALCANÇOU"
"RJ";330414;"Queimados";46,9387755102041;18;59;30,5084745762712;"Sim";-16,4;"ALCANÇOU"
"RJ";330415;"Quissamã";33,3333333333333;2;4;50;"Não";16,7;"NÃO ALCANÇOU"
"RJ";330420;"Resende";38,4615384615385;7;34;20,5882352941176;"Sim";-17,9;"ALCANÇOU"
"RJ";330430;"Rio Bonito";33,3333333333333;3;9;33,3333333333333;"Não";0;"NÃO ALCANÇOU"
"RJ";330440;"Rio Claro";50;0;1;0;"Sim";-50;"ALCANÇOU"
"RJ";330450;"Rio das Flores";50;1;2;50;"Não";0;"NÃO ALCANÇOU"
"RJ";330452;"Rio das Ostras";25;14;51;27,4509803921569;"Não";2,5;"NÃO ALCANÇOU"
"RJ";330455;"Rio de Janeiro";18,2156133828996;453;2478;18,2808716707022;"Não";0,1;"NÃO ALCANÇOU"
"RJ";330460;"Santa Maria Madalena";66,6666666666667;0;1;0;"Sim";-66,7;"ALCANÇOU"
"RJ";330470;"Santo Antônio de Pádua";100;1;4;25;"Sim";-75;"ALCANÇOU"
"RJ";330475;"São Francisco de Itabapoana";57,1428571428571;1;1;100;"Não";42,9;"NÃO ALCANÇOU"
"RJ";330480;"São Fidélis";0;0;1;0;"Sim";0;"ALCANÇOU"
"RJ";330490;"São Gonçalo";32,9501915708812;93;330;28,1818181818182;"Sim";-4,8;"ALCANÇOU"
"RJ";330500;"São João da Barra";42,8571428571428;3;8;37,5;"Sim";-5,4;"ALCANÇOU"
"RJ";330510;"São João de Meriti";35,1190476190476;45;131;34,3511450381679;"Não";-0,77;"NÃO ALCANÇOU"
"RJ";330513;"São José de Ubá";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"RJ";330515;"São José do Vale do Rio Preto";0;0;1;0;"Sim";0;"ALCANÇOU"
"RJ";330520;"São Pedro da Aldeia";36;9;40;22,5;"Sim";-13,5;"ALCANÇOU"
"RJ";330530;"São Sebastião do Alto";0;0;0;0;"Sim";0;"ALCANÇOU"
"RJ";330540;"Sapucaia";33,3333333333333;2;5;40;"Não";6,7;"NÃO ALCANÇOU"
"RJ";330550;"Saquarema";26,9230769230769;4;31;12,9032258064516;"Sim";-14;"ALCANÇOU"
"RJ";330555;"Seropédica";29,4117647058823;1;21;4,76190476190476;"Sim";-24,6;"ALCANÇOU"
"RJ";330560;"Silva Jardim";50;3;4;75;"Não";25;"NÃO ALCANÇOU"
"RJ";330570;"Sumidouro";0;0;2;0;"Sim";0;"ALCANÇOU"
"RJ";330575;"Tanguá";0;4;9;44,4444444444444;"Não";44,4;"NÃO ALCANÇOU"
"RJ";330580;"Teresópolis";23,3333333333333;3;28;10,7142857142857;"Sim";-12,6;"ALCANÇOU"
"RJ";330590;"Trajano de Moraes";0;0;0;0;"Sim";0;"ALCANÇOU"
"RJ";330600;"Três Rios";28;10;18;55,5555555555556;"Não";27,6;"NÃO ALCANÇOU"
"RJ";330610;"Valença";25;0;9;0;"Sim";-25;"ALCANÇOU"
"RJ";330615;"Varre-Sai";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"RJ";330620;"Vassouras";10;2;8;25;"Não";15;"NÃO ALCANÇOU"
"RJ";330630;"Volta Redonda";23,4782608695652;29;121;23,9669421487603;"Não";0,5;"NÃO ALCANÇOU"
"SP";350010;"Adamantina";50;1;3;33,3333333333333;"Sim";-16,7;"ALCANÇOU"
"SP";350020;"Adolfo";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"SP";350030;"Aguaí";60;0;0;0;"Sim";-60;"ALCANÇOU"
"SP";350040;"Águas da Prata";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350050;"Águas de Lindóia";33,3333333333333;1;1;100;"Não";66,7;"NÃO ALCANÇOU"
"SP";350055;"Águas de Santa Bárbara";100;2;4;50;"Sim";-50;"ALCANÇOU"
"SP";350060;"Águas de São Pedro";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350070;"Agudos";33,3333333333333;4;8;50;"Não";16,7;"NÃO ALCANÇOU"
"SP";350075;"Alambari";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350080;"Alfredo Marcondes";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350090;"Altair";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350100;"Altinópolis";100;1;1;100;"Não";0;"NÃO ALCANÇOU"
"SP";350110;"Alto Alegre";100;0;0;0;"Sim";-100;"ALCANÇOU"
"SP";350115;"Alumínio";50;0;1;0;"Sim";-50;"ALCANÇOU"
"SP";350120;"Álvares Florence";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350130;"Álvares Machado";33,3333333333333;3;4;75;"Não";41,7;"NÃO ALCANÇOU"
"SP";350140;"Álvaro de Carvalho";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"SP";350150;"Alvinlândia";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350160;"Americana";22,9166666666667;4;34;11,7647058823529;"Sim";-11,2;"ALCANÇOU"
"SP";350170;"Américo Brasiliense";25;1;5;20;"Sim";-5;"ALCANÇOU"
"SP";350180;"Américo de Campos";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350190;"Amparo";33,3333333333333;1;6;16,6666666666667;"Sim";-16,7;"ALCANÇOU"
"SP";350200;"Analândia";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350210;"Andradina";18,1818181818182;2;15;13,3333333333333;"Sim";-4,8;"ALCANÇOU"
"SP";350220;"Angatuba";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"SP";350230;"Anhembi";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350240;"Anhumas";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350250;"Aparecida";12,5;0;1;0;"Sim";-12,5;"ALCANÇOU"
"SP";350260;"Aparecida d'Oeste";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350270;"Apiaí";33,3333333333333;0;0;0;"Sim";-33,3;"ALCANÇOU"
"SP";350275;"Araçariguama";0;2;8;25;"Não";25;"NÃO ALCANÇOU"
"SP";350280;"Araçatuba";23,0769230769231;8;49;16,3265306122449;"Sim";-6,8;"ALCANÇOU"
"SP";350290;"Araçoiaba da Serra";0;2;6;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"SP";350300;"Aramina";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350310;"Arandu";50;2;3;66,6666666666667;"Não";16,7;"NÃO ALCANÇOU"
"SP";350315;"Arapeí";100;0;0;0;"Sim";-100;"ALCANÇOU"
"SP";350320;"Araraquara";14,2857142857143;8;43;18,6046511627907;"Não";4,3;"NÃO ALCANÇOU"
"SP";350330;"Araras";31,25;8;25;32;"Não";0,8;"NÃO ALCANÇOU"
"SP";350335;"Arco-Íris";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350340;"Arealva";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350350;"Areias";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350360;"Areiópolis";0;1;2;50;"Não";50;"NÃO ALCANÇOU"
"SP";350370;"Ariranha";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"SP";350380;"Artur Nogueira";42,8571428571428;1;5;20;"Sim";-22,9;"ALCANÇOU"
"SP";350390;"Arujá";16,6666666666667;1;11;9,09090909090909;"Sim";-7,6;"ALCANÇOU"
"SP";350395;"Aspásia";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350400;"Assis";20;4;14;28,5714285714286;"Não";8,6;"NÃO ALCANÇOU"
"SP";350410;"Atibaia";15,3846153846154;2;21;9,52380952380952;"Sim";-5,9;"ALCANÇOU"
"SP";350420;"Auriflama";0;2;3;66,6666666666667;"Não";66,7;"NÃO ALCANÇOU"
"SP";350430;"Avaí";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350440;"Avanhandava";0;0;4;0;"Sim";0;"ALCANÇOU"
"SP";350450;"Avaré";20;3;14;21,4285714285714;"Não";1,4;"NÃO ALCANÇOU"
"SP";350460;"Bady Bassitt";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";350470;"Balbinos";0;1;4;25;"Não";25;"NÃO ALCANÇOU"
"SP";350480;"Bálsamo";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350490;"Bananal";100;1;3;33,3333333333333;"Sim";-66,7;"ALCANÇOU"
"SP";350500;"Barão de Antonina";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350510;"Barbosa";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";350520;"Bariri";100;0;3;0;"Sim";-100;"ALCANÇOU"
"SP";350530;"Barra Bonita";25;4;9;44,4444444444444;"Não";19,4;"NÃO ALCANÇOU"
"SP";350535;"Barra do Chapéu";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350540;"Barra do Turvo";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";350550;"Barretos";43,5897435897436;11;38;28,9473684210526;"Sim";-14,6;"ALCANÇOU"
"SP";350560;"Barrinha";0;0;3;0;"Sim";0;"ALCANÇOU"
"SP";350570;"Barueri";22,4719101123595;12;58;20,6896551724138;"Sim";-1,8;"ALCANÇOU"
"SP";350580;"Bastos";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"SP";350590;"Batatais";33,3333333333333;2;6;33,3333333333333;"Não";0;"NÃO ALCANÇOU"
"SP";350600;"Bauru";31,7073170731707;27;97;27,8350515463917;"Sim";-3,9;"ALCANÇOU"
"SP";350610;"Bebedouro";9,09090909090909;4;14;28,5714285714286;"Não";19,5;"NÃO ALCANÇOU"
"SP";350620;"Bento de Abreu";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350630;"Bernardino de Campos";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350635;"Bertioga";9,09090909090909;4;21;19,0476190476191;"Não";10;"NÃO ALCANÇOU"
"SP";350640;"Bilac";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";350650;"Birigui";22,2222222222222;6;25;24;"Não";1,8;"NÃO ALCANÇOU"
"SP";350660;"Biritiba-Mirim";0;0;3;0;"Sim";0;"ALCANÇOU"
"SP";350670;"Boa Esperança do Sul";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350680;"Bocaina";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"SP";350690;"Bofete";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"SP";350700;"Boituva";28,5714285714286;1;8;12,5;"Sim";-16,1;"ALCANÇOU"
"SP";350710;"Bom Jesus dos Perdões";40;1;6;16,6666666666667;"Sim";-23,3;"ALCANÇOU"
"SP";350715;"Bom Sucesso de Itararé";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350720;"Borá";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350730;"Boracéia";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";350740;"Borborema";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";350745;"Borebi";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350750;"Botucatu";27,7777777777778;2;17;11,7647058823529;"Sim";-16;"ALCANÇOU"
"SP";350760;"Bragança Paulista";25;4;28;14,2857142857143;"Sim";-10,7;"ALCANÇOU"
"SP";350770;"Braúna";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350775;"Brejo Alegre";100;0;0;0;"Sim";-100;"ALCANÇOU"
"SP";350780;"Brodowski";50;0;2;0;"Sim";-50;"ALCANÇOU"
"SP";350790;"Brotas";25;0;4;0;"Sim";-25;"ALCANÇOU"
"SP";350800;"Buri";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350810;"Buritama";20;0;4;0;"Sim";-20;"ALCANÇOU"
"SP";350820;"Buritizal";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";350830;"Cabrália Paulista";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350840;"Cabreúva";28,5714285714286;1;3;33,3333333333333;"Não";4,8;"NÃO ALCANÇOU"
"SP";350850;"Caçapava";21,4285714285714;4;12;33,3333333333333;"Não";11,9;"NÃO ALCANÇOU"
"SP";350860;"Cachoeira Paulista";25;1;4;25;"Não";0;"NÃO ALCANÇOU"
"SP";350870;"Caconde";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";350880;"Cafelândia";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350890;"Caiabu";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"SP";350900;"Caieiras";30,7692307692308;2;12;16,6666666666667;"Sim";-14,1;"ALCANÇOU"
"SP";350910;"Caiuá";0;0;2;0;"Sim";0;"ALCANÇOU"
"SP";350920;"Cajamar";0;7;19;36,8421052631579;"Não";36,8;"NÃO ALCANÇOU"
"SP";350925;"Cajati";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"SP";350930;"Cajobi";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";350940;"Cajuru";16,6666666666667;3;4;75;"Não";58,3;"NÃO ALCANÇOU"
"SP";350945;"Campina do Monte Alegre";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";350950;"Campinas";22,8310502283105;59;245;24,0816326530612;"Não";1,3;"NÃO ALCANÇOU"
"SP";350960;"Campo Limpo Paulista";36,3636363636364;4;13;30,7692307692308;"Sim";-5,6;"ALCANÇOU"
"SP";350970;"Campos do Jordão";0;0;10;0;"Sim";0;"ALCANÇOU"
"SP";350980;"Campos Novos Paulista";100;0;0;0;"Sim";-100;"ALCANÇOU"
"SP";350990;"Cananéia";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";350995;"Canas";0;1;1;100;"Não";100;"NÃO ALCANÇOU"
"SP";351000;"Cândido Mota";100;0;0;0;"Sim";-100;"ALCANÇOU"
"SP";351010;"Cândido Rodrigues";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";351015;"Canitar";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";351020;"Capão Bonito";100;1;3;33,3333333333333;"Sim";-66,7;"ALCANÇOU"
"SP";351030;"Capela do Alto";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"SP";351040;"Capivari";14,2857142857143;2;7;28,5714285714286;"Não";14,3;"NÃO ALCANÇOU"
"SP";351050;"Caraguatatuba";17,6470588235294;2;22;9,09090909090909;"Sim";-8,6;"ALCANÇOU"
"SP";351060;"Carapicuíba";23,3333333333333;15;76;19,7368421052632;"Sim";-3,6;"ALCANÇOU"
"SP";351070;"Cardoso";0;2;2;100;"Não";100;"NÃO ALCANÇOU"
"SP";351080;"Casa Branca";0;1;3;33,3333333333333;"Não";33,3;"NÃO ALCANÇOU"
"SP";351090;"Cássia dos Coqueiros";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";351100;"Castilho";25;2;6;33,3333333333333;"Não";8,3;"NÃO ALCANÇOU"
"SP";351110;"Catanduva";24;3;11;27,2727272727273;"Não";3,3;"NÃO ALCANÇOU"
"SP";351120;"Catiguá";100;0;0;0;"Sim";-100;"ALCANÇOU"
"SP";351130;"Cedral";50;0;3;0;"Sim";-50;"ALCANÇOU"
"SP";351140;"Cerqueira César";0;0;1;0;"Sim";0;"ALCANÇOU"
"SP";351150;"Cerquilho";11,1111111111111;1;6;16,6666666666667;"Não";5,6;"NÃO ALCANÇOU"
"SP";351160;"Cesário Lange";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";351170;"Charqueada";25;1;3;33,3333333333333;"Não";8,3;"NÃO ALCANÇOU"
"SP";351190;"Clementina";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";351200;"Colina";33,3333333333333;1;3;33,3333333333333;"Não";0;"NÃO ALCANÇOU"
"SP";351210;"Colômbia";0;0;0;0;"Sim";0;"ALCANÇOU"
"SP";351220;"Conchal";75;0;3;0;"Sim";-75;"ALCANÇOU"
